battery_voltage,battery_current,engine_temperature,motor_efficiency,tire_pressure,fuel_efficiency,speed,acceleration,driving_distance,ambient_temperature,humidity,road_condition,last_service_distance,service_frequency,repair_cost,downtime,fault_type,time_since_last_fault
13.928083466435542,29.32436601442899,75.21124014041739,85.0654476704543,36.487653861593856,11.926763964867003,42.00082421678145,0.9621364949528817,171.2376095931521,5.488265707145171,46.89359294481842,Bumpy,11860.731554227195,15000,100,1,battery_issue,6
13.930340184037542,35.10428390162216,89.22556638224063,80.19957553316898,39.545659288588105,11.290712469308815,111.40470623769502,2.8917480362195653,53.981224055417776,16.094223096373913,50.26337299150657,Hilly,9400.063185993527,15000,100,2,engine_overheating,4
14.10121695574031,32.29478461126725,94.38335343106323,94.46887324709824,31.514323143699634,12.978593983902112,7.875130581338108,1.9247390437301828,34.82293387413282,23.185223946312803,88.54833059260497,Hilly,8792.987926721875,10000,200,4,engine_overheating,2
14.239721657669413,6.3866588871925,102.61121297727362,90.71313198695157,34.77416189480354,17.800480870400435,65.92941984731574,0.07029886610216463,294.4680112812739,9.055025680590703,26.20430823247065,Smooth,12716.649382727022,10000,500,3,engine_overheating,3
13.034027196582814,21.81774315402401,117.52655262931017,96.72235406414498,36.018067339454475,14.716263651952616,70.90395208741374,1.2905277253329395,260.32767686705574,25.973511565669057,84.55616088871109,Smooth,10179.07160640286,15000,300,2,engine_overheating,7
13.004548884061599,8.67255624463612,100.03255332741779,96.42776725801389,35.817366474211866,12.2748160369354,78.32737485326689,2.6250260992319108,371.10050456056626,6.808266928978998,53.61656994297187,Hilly,12043.860785173763,15000,200,1,battery_issue,6
13.894885536900325,13.471575555188462,107.17969580882799,96.86652335575766,34.01461779089043,11.661849996097493,30.67994679981773,0.9043685592320039,254.86775500196856,4.514183865738017,63.66195718496788,Bumpy,13903.98789080552,5000,200,3,battery_issue,6
13.449891792333295,39.533190764350124,95.31330297476013,89.7018931995908,33.38084409366262,13.32729476510379,43.74797130238373,0.2836690343231647,211.22289501543955,17.059402792851216,78.11280766323857,Bumpy,14158.906347367032,10000,200,4,battery_issue,8
13.60590063177311,9.987344001552962,101.70520156881656,86.67256791673731,31.268240225504186,19.399243728857087,101.24166355979732,2.2751543147697535,199.04358911811542,-8.81418198471047,45.23241204044788,Hilly,7777.156392405726,10000,100,4,no_fault,8
13.887378008308303,22.461085370797463,73.54661080668868,95.8311640518274,33.91742450562278,13.430267125900244,23.39313227641918,1.8180414958082438,13.223451298833734,-6.010543818299982,50.12953356615768,Hilly,6878.899502725141,5000,100,1,engine_overheating,6
14.1700160254527,26.635450701134168,82.71957904209235,89.02588226058509,31.626608151054853,19.88124075954635,99.22414166080344,1.7109375234795117,167.77860084832858,10.898477179326353,48.66629361950998,Bumpy,7612.873603368378,15000,500,4,battery_issue,1
12.513985470554607,29.58627396904364,88.09265466025693,83.6688439280687,37.34365676492219,14.85230455765356,67.5186507483291,0.16072967882222378,488.01007876224713,37.145635569587824,46.23117157750319,Bumpy,12513.717705355028,15000,100,1,battery_issue,10
12.626748857919832,24.587703922041992,93.62466775032567,97.09948039122949,32.0883093549459,11.791639182901509,91.46250134328986,0.421497029386552,436.7777881135444,26.075588992171184,84.78705251528265,Bumpy,8700.580360461601,5000,100,1,no_fault,7
11.781945819522607,5.341979659671428,72.2824372751192,97.65119753544695,30.585653052845338,18.911400917935094,85.63288395161659,1.8676481886393415,164.68903351710884,-5.5936715249721125,78.02509238351084,Hilly,6733.892808413298,15000,200,1,sensor_malfunction,8
13.234840422988523,16.426145788539714,77.00120487766588,89.3261951228034,35.52366137817234,14.603553731348269,24.90137944618548,0.6234715243765074,293.8977025331861,32.31590063904368,27.62999929040833,Smooth,5983.854925069692,15000,200,1,no_fault,5
11.607826821390226,23.1199075184649,83.84071538956529,81.51399454619575,35.95229732719402,17.096713435045245,68.25752837206474,1.512210239245273,423.648372767747,26.615038530409052,27.568634673396723,Bumpy,8273.131888296879,5000,100,2,battery_issue,11
12.89679405439738,8.075327470069167,118.57663454505254,87.75652179833862,38.71913061280505,19.83711583209152,104.12677833661108,1.6346450580881804,220.63716837503432,20.54732628513266,49.95086603970938,Bumpy,6361.364403505113,5000,100,3,battery_issue,4
13.12793390412273,17.271942592321327,86.56735035515254,96.07075318925206,35.76981612417682,10.50175350319974,51.85394841623152,0.8505215708128182,8.97893187507548,31.014648030458865,26.906016371296634,Bumpy,6563.736125333069,5000,100,2,engine_overheating,7
12.359623756384853,6.16210880769783,94.10205290560413,98.03548057092458,33.454808537234456,10.966945597875672,115.99089242679801,2.8452754666244786,37.255230909320034,10.205492387147856,63.336516668978376,Hilly,11838.839734462701,15000,200,2,engine_overheating,11
13.272499781707033,7.750247400425726,79.80488563691965,84.06945484995191,38.03011881526321,17.20456741462756,54.26581201220617,2.5273923205067255,255.19636067435331,1.075052542692637,30.058412508321375,Smooth,5197.320956684052,5000,100,2,engine_overheating,6
11.591500749817149,18.892314667055864,100.5390035537884,81.33947224050543,35.40278893187421,12.818250032954719,17.134276400146163,2.1671205228983954,484.71968783793915,15.601169455437965,56.566128477676074,Smooth,6175.53261625438,15000,200,2,sensor_malfunction,6
11.612044566247643,9.645051391507113,84.03416077579871,97.54700906265677,30.79280284631192,11.84301396950099,46.73216160932079,0.23398159922822725,346.6047711094339,17.44208777967369,20.505396290260244,Bumpy,13443.654912130965,10000,200,1,sensor_malfunction,3
13.967801681978974,24.863929689154535,80.34962892192134,87.78809877957751,35.65850560313247,10.393618798197295,114.20428876686447,0.3183900579270583,35.45809571928476,16.916318600495604,42.16174438888527,Hilly,13449.140850182532,10000,300,3,engine_overheating,11
12.580571924233789,29.1312739198043,95.82863142229895,90.83521928535126,39.080185454216625,10.218467119862018,38.36650192078251,1.478344037594867,94.68043789593139,18.253689574005264,67.40335065708588,Smooth,8292.43478763577,5000,100,2,battery_issue,10
11.881181537955655,33.0205344688179,70.27528995802103,99.36131624101517,33.96312625498221,17.74485603119791,104.17177918404754,0.48214004757295703,385.661571608425,37.435245911959036,53.88272581594939,Hilly,5879.53008368729,15000,100,2,battery_issue,4
13.066729780164414,12.005258548568353,70.38320163246127,81.33129455828445,32.963258018998,11.3443342736955,105.75008180182678,2.9347963905884225,420.7198799781224,35.11228115481157,88.47886401992916,Smooth,12049.703338072059,15000,200,2,no_fault,5
13.809980659295832,10.861890379067441,80.95344045509289,92.96636014904192,31.434694570180202,14.67720615971151,42.02238291983533,0.47556070208222834,308.8472930942954,33.78585182794697,81.18726572463476,Bumpy,8601.316877738744,15000,300,3,battery_issue,9
12.14746308249053,8.65987441170401,71.83606812504105,81.48210845149734,31.51445521935357,16.05896815179483,9.990918966075855,1.4624035063919218,322.2115848149083,30.07084054543136,45.13495453302059,Hilly,5454.646272049258,5000,100,1,sensor_malfunction,8
13.368671427457,27.275058734027283,75.40128770653457,87.50937856933001,34.32771484341819,14.283518005688462,86.94694909905819,1.0923631705245163,14.168725191692321,37.17140536326427,23.184057903059223,Bumpy,6578.269812997985,15000,200,1,engine_overheating,3
11.756042394981304,29.72665042704154,86.94303246693758,96.07629090386894,35.956798241615296,10.27106652336233,37.38147588167833,1.918159264362294,414.26512979075426,-5.075267916029837,79.19384100805132,Smooth,6372.148119640243,15000,100,2,no_fault,6
11.655045163505823,6.105515068897471,110.12928397899064,88.66944465511268,30.80615405169602,17.835015025879088,93.95083371090868,0.38710922666827474,394.1376040854148,3.2561630722869754,83.786401722027,Smooth,10891.163438276622,15000,100,1,sensor_malfunction,10
13.094063894704444,37.767428618529145,98.60243216846504,99.943647078059,39.395685890251656,10.105132245416534,53.11858179125197,1.2909492841271728,129.51757205167357,14.752797282729244,77.44391753933257,Bumpy,13981.175836035613,10000,200,3,sensor_malfunction,1
13.121905364830319,6.818994927801534,95.63338629782082,91.18118569893204,37.55133617445196,17.61889894377484,58.23200908111459,0.8241150984214309,354.3383599827535,32.32672465617026,28.95649586438354,Smooth,12930.720333234574,15000,100,1,no_fault,3
13.41228970449462,23.945371735537467,84.67444116040608,86.42324305271907,35.86623918283663,18.933044937881228,93.34912880982442,2.663254574015064,107.42730321249906,15.258285576136625,89.85405940886014,Bumpy,10465.160450172301,10000,300,1,no_fault,10
13.678274001167985,29.817118180782074,116.58768597164081,84.40222651809506,38.284386709389906,14.328399210571723,45.88359972739535,0.12175713640408525,20.165080525756494,27.401736967079437,38.100895508694165,Bumpy,9221.551649274801,15000,200,3,engine_overheating,7
14.427556238387604,35.483919331113,89.85075206185958,87.01041068572323,30.801867568121132,15.355424730977983,53.17528143874974,2.7411824820193775,100.56827129518864,-3.0520047375541894,70.6943438965859,Bumpy,11186.767090688649,15000,200,1,sensor_malfunction,7
13.048901044903586,29.993042624634974,74.35463833978858,87.45066547519102,34.768388777331246,14.769833926176538,45.142856252354655,2.4989824156590013,89.31443837714976,2.6206906488280097,83.56244134350051,Smooth,9438.127409800807,15000,200,2,battery_issue,2
12.468869418823738,33.06048290744272,100.85332580589007,81.37427355447922,36.30093126861664,13.892086186234387,44.080861833273595,0.8927121493224464,168.8739983674236,26.58880475188362,36.498098003149664,Hilly,7460.9912257631595,10000,200,1,engine_overheating,3
13.88555858430611,16.880756738998212,75.69191967383007,87.39148398853547,38.28652906118289,18.874245353703603,63.11358922817513,2.367871964031314,209.22474858772904,-1.7632995556137985,83.57809882739463,Bumpy,11791.974553522796,15000,100,1,no_fault,7
12.312496753786222,33.518878981127926,87.2611571400846,89.2847703947845,37.83469560049268,18.939335106699907,97.05593334013808,0.09364068101624268,254.26944574885397,7.567796732746338,41.66371054364069,Hilly,13732.439457413211,5000,300,2,no_fault,6
12.816914262116908,7.804019623463629,95.37059693589045,94.45475504477609,32.77069249713399,13.358163646415345,43.412197430707906,2.900596650880181,238.3769377541641,3.2433128906785704,88.34892556688393,Smooth,8728.703306808606,15000,500,1,battery_issue,7
11.735369144026798,36.31858296211847,113.71112623425878,93.13458969443217,39.40880169559205,16.15069754014698,62.9105664645284,1.579784827769368,135.33730298264467,7.493084711123924,39.68820142663322,Smooth,13415.384676913369,10000,100,3,sensor_malfunction,10
11.576052230246372,24.165733165380768,94.67732901700593,94.17531310458308,31.243458414308705,19.26907562145864,80.4872790531121,0.9098430781963358,14.585334287037233,25.416202453898514,86.74050773304846,Hilly,9310.820464834906,10000,100,2,sensor_malfunction,9
14.387945244033775,33.60542194868728,105.11293830158321,80.16727363753714,38.75133618621152,19.620584989413516,32.332733556438605,1.0877496377840312,302.5508111185753,8.392359057140052,23.748125562487242,Bumpy,9013.35943099426,5000,100,1,no_fault,8
14.007940361536617,20.831139958140504,119.64084194995351,84.35334799161072,39.70940249604619,15.089590404220475,33.302736588287104,0.1992160603814921,197.87241492367718,17.76316613039701,69.64904081688691,Smooth,5283.2435754702765,5000,200,2,engine_overheating,6
13.587922618281095,27.525219331878375,76.57445599489908,93.23368576799713,31.771535232226256,14.528248052843267,112.00957524281458,2.968048542126118,149.33607869377485,-5.0034061472795175,57.24777936859026,Bumpy,11952.789013674104,5000,200,2,sensor_malfunction,4
12.72685883324281,23.42409313276396,83.73657627597598,89.67978736359494,37.220660642037856,12.786943159285258,86.82414879973064,0.11787583545207736,433.47052141525614,30.25088466173139,53.451395398591146,Bumpy,13075.02525113823,10000,300,1,battery_issue,10
12.019882960212538,30.605633261436616,89.72880377988233,80.10626951336693,30.402855187779984,19.588718731904102,69.26240114679706,1.964721369443577,373.3716538990799,8.494431282406243,35.6446019979088,Hilly,11635.56919558561,15000,300,1,sensor_malfunction,9
11.969311128013258,7.8570493710706355,91.09140892694157,96.08989284863645,34.05422825139155,11.428143044728674,77.72640653047344,1.328207783119375,428.8827741862211,22.42670795166712,69.39170528435443,Smooth,6513.609513919435,15000,200,1,battery_issue,7
12.250728694493786,7.112322939669733,90.55105376327728,95.45619146580675,35.16283299197674,15.79829576047725,3.515933172410204,2.846748654566145,247.4913973562305,26.26948008309163,33.356664401241495,Hilly,6032.934675526431,5000,200,2,no_fault,5
13.147679994118361,13.648613190355125,115.38055012782775,90.96838325987125,35.80645225909634,12.825502675186389,74.17235586740362,0.7379992209203855,65.46562606338874,0.4830461055850197,58.69892571893378,Smooth,10728.587516185395,5000,200,2,engine_overheating,2
13.643787768100188,10.584063803961591,105.70163222334281,81.32926651552545,39.3593724824856,12.790082903477966,61.14106478690423,1.596260471814034,348.1107180606362,34.2337492476675,37.72717541281756,Hilly,9015.162541846019,15000,200,2,sensor_malfunction,9
13.480592130153195,35.512424830727056,100.39526070453519,95.3303009906517,36.72250687294195,14.049685873761884,65.48996157353228,1.4470686257482588,103.03688996858762,20.811212580347647,86.89349658469493,Smooth,9290.977834855896,5000,200,2,sensor_malfunction,7
12.33980169083783,12.672489557531552,85.46863589313911,91.67427175462728,34.81277951219237,19.987929358156546,43.13085921969805,2.108599332150304,220.6148345458584,11.436257087574074,22.004183568495698,Smooth,14678.002467430077,15000,200,2,no_fault,9
14.364595841989583,39.155283953669596,111.18951921106473,95.63919954315918,38.096750362658895,10.549663068398221,9.776867725553027,0.20403069585726152,32.50039447444425,-0.8832408210890232,33.98097960778656,Smooth,12239.226711930654,15000,200,2,battery_issue,11
13.713690750087306,16.79135271198874,117.75302557424945,95.0349398479168,39.50532820954409,15.785418182035315,23.20070803344626,0.5813673900700645,412.6542012114912,37.11504689506034,36.96174244712134,Bumpy,9117.877392077567,15000,200,2,battery_issue,9
13.163062157534203,11.374127049104475,111.05991412751132,96.06004143915675,30.22066148682291,10.825721580352772,114.08936558552061,0.6436944602785495,62.97032052375029,27.753410206581258,48.984747803747155,Bumpy,5190.992798417149,15000,200,1,no_fault,10
13.335162238703056,32.63944774998677,70.07825525957365,90.3601613280925,39.82521272256039,11.54520829990519,49.04394747251207,2.214452264525069,451.54875352465484,0.40122813666244284,36.29111693090375,Hilly,5340.956978532703,10000,300,3,no_fault,5
12.75880018728337,28.054772142530663,101.82006850917035,82.8064903638703,30.861321390636803,14.395629417728987,56.0019786997037,0.5674160889802202,432.11530113077856,6.885538736211224,54.39443631881497,Hilly,11848.036956458562,15000,200,2,no_fault,7
12.243192968503472,22.436850075859866,72.55676907210504,93.42314946759377,38.143867792687615,15.104601313464414,6.325174782412679,1.72047529167293,232.29138221962305,30.48371290440366,81.07258662809772,Smooth,13377.387595177639,5000,200,3,battery_issue,5
12.567918035953785,24.437724282817094,82.8803610166861,92.40947570103941,32.80334752551413,12.587924083645241,4.507947545277671,0.6457314615028611,372.1841021519953,24.783883160766948,69.84443949864195,Smooth,12077.026295496838,5000,200,2,battery_issue,3
13.773538331393107,30.172062239529236,72.97623501738859,94.84506374398174,31.321796577538716,13.164571308744161,86.06177364561093,2.584874850251935,309.72253690907667,28.289214635786216,60.597338637457774,Bumpy,9058.877526047254,5000,200,1,battery_issue,10
11.543180465889268,12.995915946595456,100.18977264746938,83.39762012101471,34.39855639713835,10.86967020255933,64.57135969453336,2.8265563634689155,401.5378211688724,12.06005511064662,26.230222458787576,Bumpy,5311.357379305696,5000,100,2,battery_issue,8
11.84821792152075,39.871687061985966,104.32949567463034,83.89950399800578,36.43956579447614,13.032197838442505,61.044718105952,1.5554789248267213,215.90255039295602,25.82381313210835,68.57944758724929,Bumpy,14674.016302352298,10000,100,1,engine_overheating,8
11.638007926065258,39.11776067513741,75.72438190329525,97.80819034438657,33.80951845023475,19.66558439380544,29.17494365072024,1.056926652627535,392.904242122175,9.324686143195684,31.64899990176579,Hilly,14863.360621580867,15000,200,2,battery_issue,9
11.62218640695691,27.76139902214279,89.19194415224898,94.99955596904141,30.54565408282699,19.447073816724817,89.37008779559066,0.7021733250524974,231.22840853257398,0.563145846909821,75.04571701731885,Bumpy,10493.645514442687,15000,200,1,engine_overheating,11
14.06638175203302,11.98398578252008,92.8118254477771,98.16456977400645,35.99461139658717,13.34878290136985,20.188389493019024,0.1493430045691313,470.4828939213969,21.633851742067996,37.50397309571072,Hilly,5706.709646951056,5000,500,3,battery_issue,6
13.61097357814007,28.807988485095198,88.45265108804583,95.17430642327841,39.024032761106746,15.708539362787615,22.792169239322405,0.8055002285924862,243.1860504125738,38.80069627993971,49.193410982463064,Bumpy,10409.725059144668,5000,100,2,battery_issue,2
12.922521487261976,7.526944314271154,76.05125002425966,91.94310611980603,33.83215365947252,19.095953911109444,55.28546056179306,1.9627073398359536,231.30963596686476,5.53004856976648,44.532914162254954,Bumpy,13923.384702208084,5000,100,2,no_fault,3
11.793502481953004,6.072837577203212,90.94738950937378,93.08265474055747,32.16332777630827,10.061838226408966,34.353583453432904,1.6008507939276324,392.53593078175635,13.04847961062698,80.11697402723998,Smooth,11799.855101282135,15000,100,1,battery_issue,11
12.974847625350497,14.01890109789248,107.55890239042091,97.7825584788002,34.425773459328155,18.106835703375918,29.695557747977563,2.832123834842782,410.788845880419,23.700068553492677,28.85811210993857,Hilly,12199.892310327243,10000,100,4,battery_issue,10
12.920415312341698,21.191803485876072,73.55038322666277,91.57613509023881,30.48362711048781,19.48369552788919,77.4285173463998,1.1888317874751018,277.2445571605854,17.07531410612439,59.5951417669352,Bumpy,5849.698374322493,10000,300,3,battery_issue,11
12.019605609730046,35.38953768929332,74.00900070409517,92.64782648656775,38.20487584480275,10.913257343335571,78.11660942622534,2.0815900269851837,89.8989067475377,32.17138978545246,29.944312661014358,Smooth,6065.116370318015,10000,100,2,battery_issue,6
12.80155494771392,30.45091744182078,87.73856459179922,83.12953432007201,38.26340810950187,11.61447686032921,98.9420483759915,1.4679682424253642,233.87911547878974,28.0871353234758,69.33570852925307,Hilly,6273.487763758852,10000,200,1,sensor_malfunction,1
12.69551420319212,30.994728241999336,117.08628558094625,89.47842440232205,35.880004634296284,19.607463027713553,50.1250280367571,1.537728647772635,484.0362514548392,-7.0851398068821485,83.35546894561368,Hilly,14043.768336609926,5000,200,2,battery_issue,2
13.34755029415665,19.892266705682637,103.42863233614571,94.32794223916198,33.5310288893839,15.375401436403463,8.770210923138029,0.8033229438123525,376.49309651959254,39.9210616961887,50.42253577070774,Bumpy,10258.496362638132,15000,200,1,engine_overheating,8
13.405280952602931,17.107724739143702,103.93349783362824,85.4188539663273,37.997833644457835,10.141966344717236,32.83996619057492,1.364852330525999,405.5813019395661,27.620122685973364,54.166458218548314,Hilly,12915.750963929911,5000,300,2,no_fault,11
11.635912029316133,17.986356704461095,88.09599954189325,84.04508361049069,35.546870247883675,12.57631998763529,117.60065558361804,1.412354991038122,16.412749409620066,33.19516581470566,84.91959855379336,Smooth,6152.912598836002,10000,200,1,sensor_malfunction,8
12.623837843879414,39.56773473076203,99.68303956042692,86.2765361644883,38.259323085500164,14.499436742688596,71.55102902792424,2.119927565246802,233.92973131707996,22.559885604767317,56.469397205454996,Smooth,14276.42705508595,5000,100,2,battery_issue,6
13.37757974714271,6.403821699436887,70.50655920138716,84.83001255985667,36.31458792583021,16.929089110247677,85.16845017612243,2.8219199975583416,323.31056682877767,32.81425640233812,54.131890663469264,Hilly,13211.420914972101,10000,300,2,engine_overheating,3
13.009408775740264,35.3461023642857,101.80480232047711,84.29825274072792,37.84405473212797,17.331603781367996,0.8829395550497443,0.9879638324475128,415.01634181403733,-4.380851253564529,60.48303718930129,Smooth,7247.641447753561,15000,300,1,battery_issue,2
14.069469523564967,25.253639300033768,115.66434737881184,88.49701685736174,35.9856299321776,19.95421512925456,62.1846878619025,0.12660140574389533,24.636826791385737,7.386891777965779,68.24608154540664,Hilly,13741.822332939535,10000,100,1,engine_overheating,6
13.476080894856835,20.351539671635667,100.62867341724096,98.15677027767069,34.14141068215666,12.87511199383759,4.503438903816375,1.4888853765019192,426.21944282093654,33.82104718022464,27.481836256092198,Smooth,7634.427593968093,5000,100,3,engine_overheating,1
11.988803281244289,30.384018114529777,113.68492967331724,90.14119293477437,39.57945859926137,15.382201018684754,68.30762545097376,1.6333839964475056,274.20046837095583,0.08276056334461224,77.47773694190613,Hilly,7053.398793390565,15000,100,1,battery_issue,10
11.71170624220129,22.0334129498646,106.19865277330469,83.75840761630646,35.41113824878845,15.33323547859605,110.49250195632905,0.5053216533957458,98.65698528802996,-6.087895070998863,50.485351921728146,Hilly,7642.439368122124,10000,100,2,no_fault,6
13.427257834618947,35.56981333285812,76.0279208201845,81.53943338761748,36.05089518540538,14.056452594472375,116.21029566004894,2.2813938188282004,158.62760822485,29.405946997260948,25.064395692823986,Hilly,14099.550632726094,10000,500,1,no_fault,9
11.579533931624866,36.52456524039405,115.12266536429209,93.92312290275851,32.20487639414749,11.691618938424202,64.8663210466709,2.954787325324475,140.9647758757804,31.77430778216481,75.03278684387492,Smooth,14155.919855148695,15000,200,1,no_fault,7
13.25732674382039,19.760232440570938,73.32219221778874,87.65597528872776,36.256507894272765,19.774565631838428,54.98457663026591,2.837324151025383,265.4295171442379,-1.86738909050497,46.38649801803905,Hilly,8289.957746879689,5000,100,1,battery_issue,9
14.320690724274872,14.688972903226805,96.6983736273882,96.43661893170719,35.71607649482944,18.53317186666586,113.40205130981929,0.5913181164709566,25.84283995556591,32.717299139135775,27.025724656653775,Hilly,12054.341850945511,15000,300,2,sensor_malfunction,2
13.226422533627638,25.732261500767677,77.10685618967288,93.1902153728154,31.84838397947025,14.983330282942372,80.83317983960342,2.626089719702282,79.26807924996176,24.33838977985848,64.36453276802754,Bumpy,11757.452551641833,5000,200,1,no_fault,11
12.664509778619566,36.932717096584184,70.5853305365452,95.92482901082737,30.595870973531436,16.032454226840297,7.787913544609135,2.1134809092350544,406.3465216878912,16.004134160829196,81.60919474035492,Bumpy,13065.626321304033,10000,100,3,battery_issue,5
13.429864655327059,12.37317661519833,91.10171300638194,85.43892078836897,36.043593197147715,12.272610535596623,55.887069320099705,1.3615396914207347,66.30199537340553,31.51250963906925,82.14274565897904,Hilly,7965.09500142131,10000,500,2,no_fault,9
12.87475867147455,26.803830424721898,84.75203538270782,93.84717844922116,37.63692269350321,15.437870703917469,28.82940221571647,1.621832982974187,116.69813472906348,10.962462465948288,87.03644323662812,Bumpy,10101.38541910402,15000,300,1,battery_issue,7
13.136850367947805,27.10460770323822,94.30002468988015,85.28123969387437,35.23401370922008,16.949701331214758,56.376518573841786,2.5488005249473744,226.68530280207867,-0.30030218883013937,80.73938218366817,Hilly,11676.739510082869,10000,300,2,battery_issue,9
14.324394426329576,30.658955784534836,98.85999433672754,98.78136958900583,32.26772625319646,15.151670283865888,54.65586864076341,1.4404048189151195,258.56044405666523,4.242633830530682,20.149864354183265,Bumpy,5262.5681880990605,15000,200,1,engine_overheating,11
12.658307913402323,9.604868979454093,72.18695361544736,92.72748563066749,36.66521976693035,19.902851705849415,69.85737633776904,1.1196221073153807,381.8052398070793,15.25820091466574,46.616881648937316,Smooth,8767.387453309546,10000,300,2,engine_overheating,6
14.383571691471744,30.0538737638731,76.15016475618728,86.49023600350684,30.801057266096024,16.113416562477262,42.81245884191015,1.4797424790779574,223.66621333309388,16.56653963365879,77.2979805933852,Smooth,11958.883576785689,10000,100,1,engine_overheating,7
14.216051925868191,36.816138223297436,97.93211982252127,85.39023724584546,34.418337048019545,13.709737125921691,19.712453934711366,1.7373894121051472,394.9323105177694,30.27904132206168,45.637710419893196,Hilly,7525.950931191334,5000,200,1,no_fault,10
12.08737340436789,11.28890881045847,87.15836765863291,83.81853170143287,31.633667583984202,17.72152027615838,60.44633215079475,0.5672329613350465,309.17315352272874,29.567636182616724,62.10839544657943,Hilly,14577.041070064872,15000,500,2,battery_issue,5
11.708083902625496,13.314016372335718,106.45867437747239,93.89281917787456,31.844590510598834,11.70462511581642,99.62434612149144,2.702723190800972,56.54986971191123,19.06832786022874,62.44218631621724,Smooth,5301.61371506839,15000,100,4,battery_issue,6
11.80233400413228,38.998828291457386,102.614582429597,84.37431225995854,32.02293949158204,13.845158137062665,79.68146736811228,2.0225608464888416,78.16571919641929,29.03927416827382,45.55177128271761,Smooth,14580.871875874229,10000,300,1,no_fault,1
11.55466547695465,11.334193344832142,112.28021814949534,91.90606531854978,33.86707057043978,13.469589503775858,40.6041439110259,1.8998067520124668,218.5168627248854,-0.4113270853164508,83.31317490969013,Bumpy,7167.638680104001,5000,200,3,battery_issue,1
11.783328882267785,34.90347826793527,104.62464133346126,85.29270053850715,30.511502056203977,14.318070951077772,112.26276273106286,0.2984886785419144,198.4446965445198,-7.496773645335283,55.22598417702823,Hilly,5488.2204192537,5000,100,1,engine_overheating,2
13.54902032024907,22.22972497568122,91.49655386950741,93.23937889587737,33.97793440929098,17.817798259287265,109.46490854990186,1.8125218145177753,371.7721348186473,33.68169113173501,52.534894415625054,Smooth,7924.740332235575,15000,300,3,sensor_malfunction,11
11.713565945380687,13.653087604111196,103.64833111972162,96.29879457081078,35.117074471147006,14.841730321634074,25.121807926091854,0.362881986715477,290.36856989867596,-6.222275311861521,89.82596219633271,Smooth,12862.823072902254,15000,100,2,battery_issue,4
12.456926890881284,35.4762465445379,83.76905871277093,95.56050486289307,34.832942849663254,17.940144502659628,4.730110214443557,0.23609302558619716,194.06654050112465,2.334421487199865,54.545025485083166,Hilly,12524.420064480531,10000,200,1,battery_issue,11
14.034625932908364,20.585683925093292,85.31567493891063,95.21702661861563,33.827841004030404,15.76488903139866,88.95704500209146,1.58193268692718,85.38014172519281,24.76594748121923,32.48787763500067,Bumpy,7088.404164227921,15000,100,1,sensor_malfunction,9
11.569815807207478,23.018607387539156,109.44925799603966,83.75444811384504,38.391466080707524,13.420694346575553,99.31323136189839,1.208356602139485,113.41855116274758,10.472396881365455,55.914859600440664,Bumpy,6967.901335917994,10000,500,1,no_fault,7
13.943405447766807,17.5731679289918,92.32097582007911,81.76769893969038,31.453266924205042,18.099787436834724,116.14374791416263,1.7664308104686697,287.7505092345295,33.81569849577544,76.98117148639511,Bumpy,11425.799158045407,5000,100,1,engine_overheating,6
12.3455643243202,25.75327980022246,109.91901702591763,93.97897656974772,35.05696743781374,12.382896705530916,106.78036729059728,0.2676665041717158,211.71940244989622,4.898989733113478,74.3802228828797,Bumpy,9580.826896757306,15000,100,1,engine_overheating,1
11.854494482864968,10.723335540475798,111.12111868341393,87.36694427588702,30.620414169565542,12.243829797997954,72.06417218476977,1.2929491885417752,257.46375443033605,-9.406432666532035,75.20072355759297,Smooth,12922.899533309022,5000,100,2,sensor_malfunction,5
13.590211496092452,18.687853782811622,112.8781168830642,88.64692452806695,30.7115567887791,15.045029240548358,63.6062807054857,0.5243601451354739,85.33871765111684,5.0327820280372055,69.56166487985382,Hilly,5241.327786925536,5000,500,4,battery_issue,11
13.386828540339652,38.92943128173506,115.83176179206036,80.62298185586782,35.73865849677097,12.608492459620889,3.340926151510355,2.9613002577723497,331.4531261722829,18.903752459241584,37.79524803466818,Hilly,11104.118607605711,10000,300,1,battery_issue,4
14.132416040581159,14.034670144539463,91.5492610256648,85.19152898550098,35.66018424887821,10.090870349512164,29.59877362137334,1.6834506373055231,426.2693704279835,8.796918770164666,80.3458860088162,Smooth,12306.720122398758,5000,300,2,sensor_malfunction,5
13.705213131411657,27.985783258945226,85.94334091605694,80.67352807748928,38.78033512844457,16.482975272988014,55.15377020795117,2.062310582822602,128.9697533934503,16.743637787937764,82.54104257633855,Smooth,14933.86112028669,10000,200,2,battery_issue,11
13.910442791154546,16.38165224786432,99.1099373297057,97.58371545202496,35.57873675660073,15.11093821472398,75.42046801002815,0.9762548420478234,245.7571129159133,33.82990594175094,33.59068876329843,Smooth,11787.816942368469,10000,200,4,battery_issue,9
12.34610371771392,32.071559399031024,88.55862117188138,84.86793366437061,39.5979102040485,14.455178144931612,66.87021999820928,0.28421674433803246,487.7636645104509,35.62425271151842,29.131894558597573,Hilly,7318.451565499663,5000,100,2,sensor_malfunction,3
